# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Wed Oct 22 22:48:35 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.11000 14.8783369064 2.6291232216   14.700  4.741  3.5695  0.094    1  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-07      0.00 6.836e-01 3.011e-01 1.976e-03 2.247e-03 5.977e-03 -1.000 1.533e-02 -7.083 -0.490 -4.543 -6.124 -6.910 -7.364
0.0152 0.01508 7.11000 14.8783931732 2.6291232452   14.700  4.753  3.5678  0.075    1  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -5.38e-07      0.00 6.827e-01 3.020e-01 1.956e-03 2.292e-03 5.951e-03 -1.000 1.533e-02 -7.112 -0.478 -4.525 -6.107 -6.924 -7.390
0.0152 0.01508 7.11000 14.8785095215 2.6291232942   14.700  4.773  3.5647  0.043    1  0.000  0.432     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-07      0.00 6.818e-01 3.029e-01 1.926e-03 2.347e-03 5.925e-03 -1.000 1.533e-02 -7.163 -0.458 -4.495 -6.077 -6.947 -7.434
0.0152 0.01508 7.11000 14.8793239594 2.6291236368   14.700  4.877  3.5524 -0.110    1  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-07      0.00 6.693e-01 3.154e-01 1.689e-03 2.878e-03 5.629e-03 -1.000 1.535e-02 -7.423 -0.425 -4.375 -5.945 -7.077 -7.664
0.0152 0.01508 7.11000 14.9079904556 2.6291356678   14.694  4.862  3.5544 -0.087    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -8.99e-07      0.00 6.674e-01 3.173e-01 1.671e-03 2.939e-03 5.585e-03 -1.000 1.533e-02 -7.385 -0.432 -4.404 -5.979 -7.062 -7.632
0.0152 0.01508 7.11000 14.9250688553 2.6291428101   14.693  4.841  3.5570 -0.056    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-07      0.00 6.672e-01 3.175e-01 1.669e-03 2.946e-03 5.579e-03 -1.000 1.532e-02 -7.332 -0.440 -4.437 -6.018 -7.040 -7.587
0.0152 0.01508 7.11000 14.9510889053 2.6291536559   14.695  4.805  3.5615 -0.002    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -6.93e-07      0.00 6.670e-01 3.177e-01 1.668e-03 2.949e-03 5.577e-03 -1.000 1.532e-02 -7.243 -0.455 -4.488 -6.073 -6.998 -7.508
0.0152 0.01508 7.11000 14.9880304337 2.6291689796   14.705  4.774  3.5663  0.048    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-07      0.00 6.668e-01 3.179e-01 1.667e-03 2.953e-03 5.573e-03 -1.000 1.532e-02 -7.165 -0.487 -4.537 -6.121 -6.964 -7.440
0.0152 0.01508 7.11000 15.1106872559 2.6292192416   14.750  4.737  3.5876  0.172    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-07      0.00 6.660e-01 3.187e-01 1.664e-03 2.968e-03 5.561e-03 -1.000 1.531e-02 -7.072 -0.861 -4.900 -6.434 -7.024 -7.383
0.0152 0.01508 7.11000 15.1660194397 2.6292416096   14.771  4.771  3.6905  0.551    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-07      0.00 6.657e-01 3.190e-01 1.663e-03 2.974e-03 5.556e-03 -1.000 1.531e-02 -7.156 -3.851 -6.305 -7.204 -7.444 -7.564
0.0152 0.01508 7.11000 15.1736650467 2.6292446856   14.774  4.775  3.7043  0.602    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.975e-03 5.555e-03 -1.000 1.531e-02 -7.167 -4.143 -6.431 -7.254 -7.469 -7.568
0.0152 0.01508 7.11000 15.1767101288 2.6292459097   14.775  4.776  3.7093  0.621    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.975e-03 5.555e-03 -1.000 1.531e-02 -7.169 -4.243 -6.475 -7.270 -7.476 -7.567
0.0152 0.01508 7.11000 15.1784381866 2.6292466042   14.776  4.776  3.7121  0.632    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.171 -4.297 -6.499 -7.278 -7.479 -7.566
0.0152 0.01508 7.11000 15.1791820526 2.6292469030   14.776  4.777  3.7134  0.636    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.172 -4.320 -6.509 -7.282 -7.480 -7.566
0.0152 0.01508 7.11000 15.1796836853 2.6292471045   14.776  4.777  3.7142  0.639    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.172 -4.335 -6.516 -7.284 -7.481 -7.565
0.0152 0.01508 7.11000 15.1798896790 2.6292471873   14.776  4.777  3.7145  0.641    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.172 -4.342 -6.519 -7.285 -7.481 -7.565
0.0152 0.01508 7.11000 15.1801071167 2.6292472746   14.777  4.777  3.7149  0.642    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.173 -4.348 -6.522 -7.286 -7.481 -7.565
0.0152 0.01508 7.11000 15.1803236008 2.6292473616   14.777  4.777  3.7153  0.644    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.173 -4.355 -6.525 -7.287 -7.482 -7.565
0.0152 0.01508 7.11000 15.1805677414 2.6292474597   14.777  4.777  3.7157  0.645    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.173 -4.363 -6.529 -7.288 -7.482 -7.565
0.0152 0.01508 7.11000 15.1808376312 2.6292475681   14.777  4.777  3.7161  0.647    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.173 -4.371 -6.533 -7.289 -7.482 -7.565
0.0152 0.01508 7.11000 15.1811418533 2.6292476903   14.777  4.777  3.7166  0.649    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.173 -4.380 -6.537 -7.291 -7.483 -7.564
0.0152 0.01508 7.11000 15.1814785004 2.6292478255   14.777  4.778  3.7172  0.651    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.174 -4.391 -6.542 -7.292 -7.483 -7.564
0.0152 0.01508 7.11000 15.1818571091 2.6292479775   14.777  4.778  3.7178  0.653    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.174 -4.403 -6.547 -7.294 -7.484 -7.564
0.0152 0.01508 7.11000 15.1822814941 2.6292481479   14.778  4.778  3.7185  0.656    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.175 -4.416 -6.553 -7.296 -7.485 -7.564
0.0152 0.01508 7.11000 15.1827545166 2.6292483379   14.778  4.778  3.7193  0.659    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.175 -4.430 -6.560 -7.298 -7.485 -7.563
0.0152 0.01508 7.11000 15.1832828522 2.6292485500   14.778  4.778  3.7204  0.663    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.176 -4.451 -6.569 -7.302 -7.486 -7.563
0.0152 0.01508 7.11000 15.1838760376 2.6292487882   14.778  4.779  3.7218  0.668    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.177 -4.476 -6.581 -7.305 -7.487 -7.562
0.0152 0.01508 7.11000 15.1845359802 2.6292490531   14.779  4.779  3.7233  0.674    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.178 -4.504 -6.594 -7.309 -7.488 -7.561
0.0152 0.01508 7.11000 15.1852760315 2.6292493502   14.779  4.780  3.7251  0.680    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.976e-03 5.554e-03 -1.000 1.531e-02 -7.179 -4.535 -6.609 -7.314 -7.489 -7.560
0.0152 0.01508 7.11000 15.1861038208 2.6292496824   14.779  4.780  3.7270  0.688    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.977e-03 5.554e-03 -1.000 1.531e-02 -7.180 -4.571 -6.625 -7.319 -7.490 -7.559
0.0152 0.01508 7.11000 15.1870279312 2.6292500532   14.779  4.781  3.7292  0.696    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.977e-03 5.554e-03 -1.000 1.531e-02 -7.182 -4.610 -6.644 -7.325 -7.492 -7.557
0.0152 0.01508 7.11000 15.1880607605 2.6292504677   14.780  4.781  3.7316  0.705    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-07      0.00 6.656e-01 3.191e-01 1.663e-03 2.977e-03 5.553e-03 -1.000 1.531e-02 -7.183 -4.650 -6.663 -7.331 -7.493 -7.556
0.0152 0.01508 7.11000 15.1892166138 2.6292509314   14.780  4.782  3.7344  0.715    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-07      0.00 6.655e-01 3.191e-01 1.663e-03 2.977e-03 5.553e-03 -1.000 1.531e-02 -7.185 -4.692 -6.684 -7.337 -7.494 -7.554
0.0152 0.01508 7.11000 15.1905078888 2.6292514493   14.781  4.783  3.7374  0.726    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-07      0.00 6.655e-01 3.192e-01 1.663e-03 2.977e-03 5.553e-03 -1.000 1.531e-02 -7.187 -4.739 -6.708 -7.344 -7.494 -7.551
0.0152 0.01508 7.11000 15.1935682297 2.6292526764   14.782  4.785  3.7446  0.753    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-07      0.00 6.655e-01 3.192e-01 1.662e-03 2.977e-03 5.553e-03 -1.000 1.531e-02 -7.192 -4.877 -6.769 -7.357 -7.492 -7.540
0.0152 0.01508 7.11000 15.2016439438 2.6292559118   14.785  4.790  3.7637  0.825    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-07      0.00 6.655e-01 3.192e-01 1.662e-03 2.978e-03 5.552e-03 -1.000 1.531e-02 -7.206 -5.190 -6.918 -7.384 -7.477 -7.505
0.0152 0.01508 7.11000 15.2515602112 2.6292758225   14.805  4.822  3.8828  1.269    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-07      0.00 6.652e-01 3.195e-01 1.661e-03 2.984e-03 5.547e-03 -1.000 1.531e-02 -7.286 -6.176 -7.473 -7.346 -7.190 -7.160
0.0152 0.01508 7.11000 15.2999200821 2.6292949700   14.824  4.853  4.0001  1.708    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-07      0.00 6.649e-01 3.198e-01 1.660e-03 2.990e-03 5.543e-03 -1.000 1.530e-02 -7.362 -6.543 -7.255 -6.997 -6.768 -6.629
0.0152 0.01508 7.11000 15.3275194168 2.6293058353   14.831  4.860  4.0657  1.964    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-07      0.00 6.647e-01 3.200e-01 1.659e-03 2.993e-03 5.540e-03 -1.000 1.530e-02 -7.381 -6.560 -6.964 -6.680 -6.436 -6.246
0.0152 0.01508 7.11000 15.3399286270 2.6293107059   14.838  4.862  4.0671  1.967    1  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-07      0.00 6.646e-01 3.201e-01 1.659e-03 2.994e-03 5.539e-03 -1.000 1.530e-02 -7.385 -6.564 -6.962 -6.678 -6.433 -6.242
0.0152 0.01508 7.11000 15.3755502701 2.6293246372   14.858  4.867  4.0678  1.966    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-07      0.00 6.644e-01 3.203e-01 1.658e-03 2.999e-03 5.535e-03 -1.000 1.530e-02 -7.398 -6.576 -6.971 -6.687 -6.442 -6.250
0.0152 0.01508 7.11000 15.4051065445 2.6293361402   14.875  4.871  4.0641  1.948    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-07      0.00 6.642e-01 3.205e-01 1.657e-03 3.002e-03 5.532e-03 -1.000 1.530e-02 -7.407 -6.589 -6.999 -6.716 -6.472 -6.283
0.0152 0.01508 7.11000 15.4208078384 2.6293422303   14.866  4.872  4.0597  1.929    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -7.21e-07      0.00 6.642e-01 3.205e-01 1.657e-03 3.004e-03 5.531e-03 -1.000 1.530e-02 -7.409 -6.596 -7.023 -6.742 -6.499 -6.313
0.0152 0.01508 7.11000 15.4326286316 2.6293468059   14.855  4.872  4.0553  1.911    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-07      0.00 6.641e-01 3.206e-01 1.657e-03 3.005e-03 5.530e-03 -1.000 1.530e-02 -7.411 -6.601 -7.046 -6.767 -6.525 -6.342
0.0152 0.01508 7.11000 15.4436235428 2.6293510546   14.846  4.873  4.0510  1.893    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-07      0.00 6.640e-01 3.207e-01 1.657e-03 3.006e-03 5.529e-03 -1.000 1.530e-02 -7.412 -6.605 -7.069 -6.791 -6.551 -6.370
0.0152 0.01508 7.11000 15.4547653198 2.6293553529   14.836  4.874  4.0461  1.872    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -7.02e-07      0.00 6.640e-01 3.207e-01 1.656e-03 3.008e-03 5.528e-03 -1.000 1.530e-02 -7.414 -6.609 -7.094 -6.819 -6.579 -6.403
0.0152 0.01508 7.11000 15.4638099670 2.6293588370   14.829  4.874  4.0415  1.853    2  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -6.98e-07      0.00 6.639e-01 3.208e-01 1.656e-03 3.009e-03 5.527e-03 -1.000 1.530e-02 -7.415 -6.613 -7.117 -6.844 -6.606 -6.432
0.0152 0.01508 7.11000 15.4744453430 2.6293629278   14.820  4.874  4.0356  1.829    2  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1 -6.93e-07      0.00 6.638e-01 3.209e-01 1.656e-03 3.010e-03 5.526e-03 -1.000 1.530e-02 -7.416 -6.615 -7.147 -6.876 -6.639 -6.470
0.0152 0.01508 7.11000 15.4830846786 2.6293662461   14.813  4.875  4.0305  1.808    2  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-07      0.00 6.638e-01 3.209e-01 1.656e-03 3.011e-03 5.525e-03 -1.000 1.530e-02 -7.417 -6.616 -7.172 -6.903 -6.667 -6.502
0.0152 0.01508 7.11000 15.4867887497 2.6293676676   14.811  4.875  4.0282  1.798    2  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-07      0.00 6.638e-01 3.209e-01 1.656e-03 3.011e-03 5.525e-03 -1.000 1.530e-02 -7.417 -6.616 -7.183 -6.915 -6.680 -6.517
0.0152 0.01508 7.11000 15.4920530319 2.6293696863   14.807  4.875  4.0247  1.784    2  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-07      0.00 6.637e-01 3.210e-01 1.655e-03 3.012e-03 5.524e-03 -1.000 1.529e-02 -7.418 -6.616 -7.200 -6.933 -6.699 -6.538
0.0152 0.01508 7.11000 15.4997406006 2.6293726316   14.801  4.876  4.0193  1.762    3  0.000  0.400     6.10     7.03     5.27     3.67     3.04  3  -7.8e-07      0.00 6.637e-01 3.210e-01 1.655e-03 3.013e-03 5.523e-03 -1.000 1.529e-02 -7.419 -6.615 -7.225 -6.961 -6.727 -6.571
0.0152 0.01508 7.11000 15.5071945190 2.6293754841   14.796  4.876  4.0138  1.740    3  0.000  0.400     6.44     7.32     5.48     3.82     3.16  3  -8.9e-07      0.00 6.636e-01 3.211e-01 1.655e-03 3.014e-03 5.523e-03 -1.000 1.529e-02 -7.420 -6.612 -7.251 -6.988 -6.756 -6.605
0.0152 0.01508 7.11000 15.5144987106 2.6293782762   14.789  4.876  4.0079  1.715    3  0.000  0.400     6.83     7.64     5.71     3.98     3.30  3 -9.18e-07      0.00 6.636e-01 3.211e-01 1.655e-03 3.015e-03 5.522e-03 -1.000 1.529e-02 -7.421 -6.609 -7.278 -7.018 -6.787 -6.641
0.0152 0.01508 7.11000 15.5202302933 2.6293804651   14.784  4.876  4.0029  1.695    3  0.000  0.400     7.17     7.93     5.91     4.13     3.42  3 -9.04e-07      0.00 6.636e-01 3.211e-01 1.655e-03 3.015e-03 5.521e-03 -1.000 1.529e-02 -7.421 -6.604 -7.301 -7.042 -6.812 -6.671
0.0152 0.01508 7.11000 15.5258684158 2.6293826165   14.778  4.876  3.9975  1.673    3  0.000  0.400     7.56     8.25     6.14     4.29     3.55  3 -8.89e-07      0.00 6.635e-01 3.212e-01 1.655e-03 3.016e-03 5.521e-03 -1.000 1.529e-02 -7.421 -6.599 -7.324 -7.067 -6.839 -6.703
0.0152 0.01508 7.11000 15.5327777863 2.6293852505   14.772  4.877  3.9905  1.645    3  0.000  0.400     8.10     8.68     6.45     4.51     3.73  3 -8.71e-07      0.00 6.635e-01 3.212e-01 1.654e-03 3.017e-03 5.520e-03 -1.000 1.529e-02 -7.421 -6.590 -7.355 -7.100 -6.873 -6.744
0.0152 0.01508 7.11000 15.5395345688 2.6293878238   14.766  4.877  3.9832  1.615    3  0.000  0.400     8.70     9.16     6.79     4.75     3.93  3 -8.57e-07      0.00 6.635e-01 3.213e-01 1.654e-03 3.017e-03 5.520e-03 -1.000 1.529e-02 -7.422 -6.580 -7.386 -7.134 -6.908 -6.786
0.0152 0.01508 7.11000 15.5461378098 2.6293903360   14.761  4.877  3.9751  1.583    3  0.000  0.400     9.41     9.70     7.17     5.02     4.16  3 -8.37e-07      0.00 6.634e-01 3.213e-01 1.654e-03 3.018e-03 5.519e-03 -1.000 1.529e-02 -7.421 -6.566 -7.419 -7.169 -6.946 -6.832
0.0152 0.01508 7.11000 15.5500249863 2.6293918138   14.758  4.877  3.9701  1.563    3  0.000  0.400     9.88    10.06     7.43     5.20     4.31  3 -8.22e-07      0.00 6.634e-01 3.213e-01 1.654e-03 3.019e-03 5.519e-03 -1.000 1.529e-02 -7.421 -6.557 -7.439 -7.191 -6.969 -6.860
0.0152 0.01508 7.11000 15.5538568497 2.6293932697   14.756  4.876  3.9648  1.542    3  0.000  0.400    10.40    10.46     7.70     5.40     4.47  3 -8.11e-07      0.00 6.634e-01 3.213e-01 1.654e-03 3.019e-03 5.518e-03 -1.000 1.529e-02 -7.421 -6.560 -7.448 -7.212 -6.995 -6.890
0.0152 0.01508 7.11000 15.5576295853 2.6293947024   14.752  4.876  3.9591  1.519    3  0.000  0.400    10.99    10.90     8.01     5.62     4.65  3 -9.21e-07      0.00 6.633e-01 3.214e-01 1.654e-03 3.020e-03 5.518e-03 -1.000 1.529e-02 -7.421 -6.564 -7.456 -7.234 -7.023 -6.922
0.0152 0.01508 7.11000 15.5613479614 2.6293961136   14.744  4.876  3.9526  1.493    3  0.000  0.400    11.69    11.41     8.37     5.88     4.87  3 -1.34e-06      0.00 6.633e-01 3.214e-01 1.654e-03 3.020e-03 5.517e-03 -1.000 1.529e-02 -7.420 -6.566 -7.465 -7.258 -7.053 -6.958
0.0152 0.01508 7.11000 15.5650072098 2.6293975016   14.737  4.875  3.9459  1.466    3  0.000  0.400    12.48    11.98     8.77     6.16     5.10  3 -1.95e-06      0.00 6.633e-01 3.214e-01 1.654e-03 3.020e-03 5.517e-03 -1.000 1.529e-02 -7.418 -6.553 -7.485 -7.285 -7.082 -6.994
0.0152 0.01508 7.11000 15.5674133301 2.6293984139   14.732  4.875  3.9412  1.448    3  0.000  0.400    13.05    12.38     9.05     6.36     5.27  3 -2.48e-06      0.00 6.633e-01 3.214e-01 1.654e-03 3.021e-03 5.517e-03 -1.000 1.529e-02 -7.418 -6.538 -7.504 -7.303 -7.101 -7.019
0.0152 0.01508 7.11000 15.5697946548 2.6293993164   14.727  4.875  3.9357  1.426    3  0.000  0.400    13.75    12.87     9.39     6.61     5.47  3 -2.44e-06      0.00 6.633e-01 3.214e-01 1.654e-03 3.021e-03 5.517e-03 -1.000 1.529e-02 -7.417 -6.520 -7.524 -7.323 -7.122 -7.047
0.0152 0.01508 7.11000 15.5709743500 2.6293997634   14.724  4.874  3.9330  1.416    3  0.000  0.400    14.11    13.12     9.57     6.73     5.58  3 -2.41e-06      0.00 6.633e-01 3.214e-01 1.654e-03 3.021e-03 5.517e-03 -1.000 1.529e-02 -7.416 -6.511 -7.533 -7.333 -7.133 -7.061
0.0152 0.01508 7.11000 15.5754680634 2.6294014654   14.714  4.874  3.9203  1.365    3  0.000  0.400    15.94    14.37    10.43     7.35     6.09  3 -2.35e-06      0.00 6.632e-01 3.215e-01 1.653e-03 3.022e-03 5.516e-03 -1.000 1.529e-02 -7.414 -6.472 -7.558 -7.375 -7.184 -7.122
0.0152 0.01508 7.11000 15.5843563080 2.6294048286   14.696  4.869  3.8854  1.229    3  0.000  0.400    22.16    18.37    13.19     9.33     7.74  3 -2.12e-06      0.00 6.632e-01 3.215e-01 1.653e-03 3.023e-03 5.515e-03 -1.000 1.529e-02 -7.403 -6.310 -7.592 -7.458 -7.299 -7.268
0.0152 0.01508 7.11000 15.5934352875 2.6294082594   14.680  4.846  3.8386  1.065    3  0.000  0.400    32.98    24.71    17.51    12.43    10.32  3 -1.69e-06      0.00 6.631e-01 3.216e-01 1.653e-03 3.024e-03 5.514e-03 -1.000 1.529e-02 -7.345 -6.001 -7.451 -7.476 -7.398 -7.388
0.0152 0.01508 7.11000 15.5995616913 2.6294105718   14.671  4.837  3.8227  1.011    3  0.000  0.400    37.63    27.27    19.24    13.68    11.36  3  -1.5e-06      0.00 6.631e-01 3.216e-01 1.653e-03 3.024e-03 5.514e-03 -1.000 1.529e-02 -7.321 -5.877 -7.369 -7.471 -7.426 -7.420
0.0152 0.01508 7.11000 15.6054344177 2.6294127866   14.662  4.844  3.8140  0.968    3  0.000  0.400    41.67    29.43    20.69    14.73    12.23  3 -1.54e-06      0.00 6.631e-01 3.216e-01 1.653e-03 3.025e-03 5.513e-03 -1.000 1.529e-02 -7.340 -5.837 -7.351 -7.499 -7.472 -7.469
0.0152 0.01508 7.11000 15.6110076904 2.6294148866   14.654  4.845  3.8064  0.936    3  0.000  0.400    45.02    31.18    21.86    15.58    12.93  3 -1.51e-06      0.00 6.630e-01 3.217e-01 1.653e-03 3.026e-03 5.513e-03 -1.000 1.529e-02 -7.342 -5.778 -7.317 -7.510 -7.500 -7.500
0.0152 0.01508 7.11000 15.6162757874 2.6294168701   14.647  4.846  3.7984  0.904    3  0.000  0.400    48.74    33.08    23.13    16.50    13.70  3  -1.5e-06      0.00 6.630e-01 3.217e-01 1.653e-03 3.026e-03 5.512e-03 -1.000 1.529e-02 -7.344 -5.719 -7.278 -7.518 -7.526 -7.529
0.0152 0.01508 7.11000 15.6212472916 2.6294187404   14.641  4.847  3.7901  0.869    3  0.000  0.400    52.95    35.19    24.53    17.51    14.55  3 -1.48e-06      0.00 6.630e-01 3.217e-01 1.652e-03 3.027e-03 5.512e-03 -1.000 1.529e-02 -7.346 -5.645 -7.235 -7.525 -7.551 -7.560
0.0152 0.01508 7.11000 15.6259326935 2.6294205019   14.635  4.847  3.7813  0.834    3  0.000  0.400    57.75    37.54    26.10    18.65    15.49  3 -1.46e-06      0.00 6.629e-01 3.218e-01 1.652e-03 3.027e-03 5.511e-03 -1.000 1.529e-02 -7.348 -5.548 -7.184 -7.531 -7.577 -7.591
0.0152 0.01508 7.11000 15.6303434372 2.6294221591   14.630  4.847  3.7720  0.796    3  0.000  0.400    63.30    40.20    27.86    19.93    16.56  3 -1.43e-06      0.00 6.629e-01 3.218e-01 1.652e-03 3.028e-03 5.511e-03 -1.000 1.529e-02 -7.349 -5.432 -7.119 -7.531 -7.603 -7.625
0.0152 0.01508 7.11000 15.6344909668 2.6294237163   14.625  4.848  3.7619  0.755    3  0.000  0.400    69.79    43.24    29.87    21.39    17.78  3  -1.4e-06      0.00 6.629e-01 3.218e-01 1.652e-03 3.028e-03 5.511e-03 -1.000 1.529e-02 -7.349 -5.303 -7.052 -7.528 -7.624 -7.654
0.0152 0.01508 7.11000 15.6383848190 2.6294251775   14.621  4.848  3.7511  0.712    3  0.000  0.400    77.52    46.77    32.19    23.08    19.18  3 -1.37e-06      0.00 6.629e-01 3.218e-01 1.652e-03 3.029e-03 5.510e-03 -1.000 1.529e-02 -7.349 -5.152 -6.978 -7.520 -7.640 -7.681
